district,season,time,year,vars,value,CI_lower,CI_upper
D.I. Khan,Kafir,future,2048,CDD,64,62,65
D.I. Khan,Kafir,future,2049,CDD,61,60,61
D.I. Khan,Kafir,future,2050,CDD,65,64,66
D.I. Khan,Kafir,future,2051,CDD,73,73,74
D.I. Khan,Kafir,future,2052,CDD,62,61,64
D.I. Khan,Kafir,future,2053,CDD,43,42,43
D.I. Khan,Kafir,future,2054,CDD,54,53,55
D.I. Khan,Kafir,future,2055,CDD,52,51,53
D.I. Khan,Kafir,future,2056,CDD,56,55,57
D.I. Khan,Kafir,future,2057,CDD,55,54,56
D.I. Khan,Kafir,future,2058,CDD,75,74,76
D.I. Khan,Kafir,future,2059,CDD,57,56,58
D.I. Khan,Kafir,future,2060,CDD,83,80,87
D.I. Khan,Kafir,future,2061,CDD,61,60,62
D.I. Khan,Kafir,future,2062,CDD,51,49,52
D.I. Khan,Kafir,future,2063,CDD,52,52,53
D.I. Khan,Kafir,future,2064,CDD,52,51,53
D.I. Khan,Kafir,future,2065,CDD,61,60,62
D.I. Khan,Kafir,past,1985,IRR,1820.034736,,
D.I. Khan,Kafir,past,1986,IRR,1691.371043,,
D.I. Khan,Kafir,past,1987,IRR,1924.458705,,
D.I. Khan,Kafir,past,1988,IRR,1845.412101,,
D.I. Khan,Kafir,past,1989,IRR,1775.074068,,
D.I. Khan,Kafir,past,1990,IRR,1728.373611,,
D.I. Khan,Kafir,past,1991,IRR,1842.556794,,
D.I. Khan,Kafir,past,1992,IRR,1802.101388,,
D.I. Khan,Kafir,past,1993,IRR,2008.966793,,
D.I. Khan,Kafir,past,1994,IRR,1751.86655,,
D.I. Khan,Kafir,past,1995,IRR,1738.819791,,
D.I. Khan,Kafir,past,1996,IRR,1740.321755,,
D.I. Khan,Kafir,past,1997,IRR,1632.450096,,
D.I. Khan,Kafir,past,1998,IRR,1826.703631,,
D.I. Khan,Kafir,past,1999,IRR,1976.459301,,
D.I. Khan,Kafir,past,2000,IRR,1928.242799,,
D.I. Khan,Kafir,past,2001,IRR,1837.159662,,
D.I. Khan,Kafir,past,2002,IRR,2012.912057,,
D.I. Khan,Kafir,past,2003,IRR,1856.590306,,
D.I. Khan,Kafir,past,2004,IRR,1841.598061,,
D.I. Khan,Kafir,past,2005,IRR,1731.397183,,
D.I. Khan,Kafir,past,2006,IRR,1770.416198,,
D.I. Khan,Kafir,past,2007,IRR,1808.758655,,
D.I. Khan,Kafir,past,2008,IRR,1913.320567,,
D.I. Khan,Kafir,past,2009,IRR,2165.255976,,
D.I. Khan,Kafir,past,2010,IRR,1785.618413,,
D.I. Khan,Kafir,past,2011,IRR,2018.807128,,
D.I. Khan,Kafir,past,2012,IRR,2010.575164,,
D.I. Khan,Kafir,past,2013,IRR,1840.728917,,
D.I. Khan,Kafir,past,2014,IRR,1851.046162,,
D.I. Khan,Kafir,past,2015,IRR,1643.031423,,
D.I. Khan,Kafir,future,2021,IRR,1882.071341,1873.891203,1890.25148
D.I. Khan,Kafir,future,2022,IRR,1851.548311,1839.422438,1863.674185
D.I. Khan,Kafir,future,2023,IRR,1950.639075,1939.547579,1961.730572
D.I. Khan,Kafir,future,2024,IRR,1904.140672,1884.556273,1923.725072
D.I. Khan,Kafir,future,2025,IRR,1920.35192,1913.341286,1927.362554
D.I. Khan,Kafir,future,2026,IRR,2033.780202,2017.654271,2049.906134
D.I. Khan,Kafir,future,2027,IRR,1836.234544,1827.533238,1844.935851
D.I. Khan,Kafir,future,2028,IRR,1779.181095,1770.293447,1788.068744
D.I. Khan,Kafir,future,2029,IRR,1933.577047,1925.969416,1941.184677
D.I. Khan,Kafir,future,2030,IRR,1786.049714,1767.755261,1804.344166
D.I. Khan,Kafir,future,2031,IRR,1910.40335,1898.138025,1922.668675
D.I. Khan,Kafir,future,2032,IRR,1690.014825,1673.397798,1706.631852
D.I. Khan,Kafir,future,2033,IRR,1919.451074,1907.476246,1931.425901
D.I. Khan,Kafir,future,2034,IRR,1985.141537,1973.835058,1996.448016
D.I. Khan,Kafir,future,2035,IRR,1979.855294,1970.573403,1989.137186
D.I. Khan,Kafir,future,2036,IRR,2004.808207,1997.217922,2012.398492
D.I. Khan,Kafir,future,2037,IRR,1692.18663,1667.80867,1716.56459
D.I. Khan,Kafir,future,2038,IRR,1906.309156,1895.545114,1917.073199
D.I. Khan,Kafir,future,2039,IRR,1946.324152,1930.874768,1961.773535
D.I. Khan,Kafir,future,2040,IRR,2041.995852,2036.904271,2047.087432
D.I. Khan,Kafir,future,2041,IRR,1985.478606,1980.096204,1990.861008
D.I. Khan,Kafir,future,2042,IRR,1928.4009,1925.078708,1931.723092
D.I. Khan,Kafir,future,2043,IRR,1954.018731,1940.838692,1967.198771
D.I. Khan,Kafir,future,2044,IRR,1975.648785,1967.838619,1983.45895
D.I. Khan,Kafir,future,2045,IRR,1792.597865,1784.475413,1800.720317
D.I. Khan,Kafir,future,2046,IRR,1963.960401,1953.469363,1974.451439
D.I. Khan,Kafir,future,2047,IRR,2047.315935,2028.567035,2066.064836
D.I. Khan,Kafir,future,2048,IRR,1921.196741,1910.651072,1931.74241
D.I. Khan,Kafir,future,2049,IRR,1694.198065,1686.027389,1702.368742
D.I. Khan,Kafir,future,2050,IRR,1830.325694,1812.217457,1848.43393
D.I. Khan,Kafir,future,2051,IRR,1762.468301,1751.794118,1773.142485
D.I. Khan,Kafir,future,2052,IRR,1965.648922,1948.778008,1982.519836
D.I. Khan,Kafir,future,2053,IRR,1858.138646,1847.729239,1868.548054
D.I. Khan,Kafir,future,2054,IRR,1993.139684,1979.877071,2006.402297
D.I. Khan,Kafir,future,2055,IRR,1955.391284,1942.183764,1968.598805
D.I. Khan,Kafir,future,2056,IRR,1937.086581,1929.243567,1944.929594
D.I. Khan,Kafir,future,2057,IRR,1927.399392,1917.881341,1936.917442
D.I. Khan,Kafir,future,2058,IRR,1920.950331,1902.784355,1939.116307
D.I. Khan,Kafir,future,2059,IRR,1714.845881,1695.651269,1734.040494
D.I. Khan,Kafir,future,2060,IRR,2002.209997,1986.825239,2017.594756
D.I. Khan,Kafir,future,2061,IRR,1878.243436,1865.313491,1891.173381
D.I. Khan,Kafir,future,2062,IRR,1978.306731,1968.460364,1988.153097
D.I. Khan,Kafir,future,2063,IRR,1817.881933,1804.454593,1831.309273
D.I. Khan,Kafir,future,2064,IRR,1883.598817,1867.789386,1899.408247
D.I. Khan,Kafir,future,2065,IRR,2206.474583,2196.178443,2216.770723
D.I. Khan,Kafir,past,1985,ndws,202,,
D.I. Khan,Kafir,past,1986,ndws,198,,
D.I. Khan,Kafir,past,1987,ndws,209,,
D.I. Khan,Kafir,past,1988,ndws,199,,
D.I. Khan,Kafir,past,1989,ndws,197,,
D.I. Khan,Kafir,past,1990,ndws,199,,
D.I. Khan,Kafir,past,1991,ndws,209,,
D.I. Khan,Kafir,past,1992,ndws,202,,
D.I. Khan,Kafir,past,1993,ndws,205,,
D.I. Khan,Kafir,past,1994,ndws,199,,
D.I. Khan,Kafir,past,1995,ndws,195,,
D.I. Khan,Kafir,past,1996,ndws,204,,
D.I. Khan,Kafir,past,1997,ndws,202,,
D.I. Khan,Kafir,past,1998,ndws,205,,
D.I. Khan,Kafir,past,1999,ndws,205,,
D.I. Khan,Kafir,past,2000,ndws,201,,
D.I. Khan,Kafir,past,2001,ndws,197,,
D.I. Khan,Kafir,past,2002,ndws,204,,
D.I. Khan,Kafir,past,2003,ndws,200,,
D.I. Khan,Kafir,past,2004,ndws,199,,
D.I. Khan,Kafir,past,2005,ndws,193,,
D.I. Khan,Kafir,past,2006,ndws,201,,
D.I. Khan,Kafir,past,2007,ndws,199,,
D.I. Khan,Kafir,past,2008,ndws,194,,
D.I. Khan,Kafir,past,2009,ndws,203,,
D.I. Khan,Kafir,past,2010,ndws,183,,
D.I. Khan,Kafir,past,2011,ndws,198,,
D.I. Khan,Kafir,past,2012,ndws,191,,
D.I. Khan,Kafir,past,2013,ndws,205,,
D.I. Khan,Kafir,past,2014,ndws,206,,
D.I. Khan,Kafir,past,2015,ndws,196,,
D.I. Khan,Kafir,future,2021,ndws,194,192,196
D.I. Khan,Kafir,future,2022,ndws,192,191,194
D.I. Khan,Kafir,future,2023,ndws,197,195,199
D.I. Khan,Kafir,future,2024,ndws,195,193,197
D.I. Khan,Kafir,future,2025,ndws,197,195,199
D.I. Khan,Kafir,future,2026,ndws,201,199,203
D.I. Khan,Kafir,future,2027,ndws,191,189,193
D.I. Khan,Kafir,future,2028,ndws,191,189,192
D.I. Khan,Kafir,future,2029,ndws,197,196,199
D.I. Khan,Kafir,future,2030,ndws,192,190,194
D.I. Khan,Kafir,future,2031,ndws,196,194,198
D.I. Khan,Kafir,future,2032,ndws,181,179,182
D.I. Khan,Kafir,future,2033,ndws,199,197,201
D.I. Khan,Kafir,future,2034,ndws,194,193,196
D.I. Khan,Kafir,future,2035,ndws,198,196,200
D.I. Khan,Kafir,future,2036,ndws,203,201,205
D.I. Khan,Kafir,future,2037,ndws,188,186,190
D.I. Khan,Kafir,future,2038,ndws,194,193,196
D.I. Khan,Kafir,future,2039,ndws,195,193,197
D.I. Khan,Kafir,future,2040,ndws,200,198,202
D.I. Khan,Kafir,future,2041,ndws,203,202,205
D.I. Khan,Kafir,future,2042,ndws,191,190,193
D.I. Khan,Kafir,future,2043,ndws,195,194,197
D.I. Khan,Kafir,future,2044,ndws,198,196,199
D.I. Khan,Kafir,future,2045,ndws,187,186,188
D.I. Khan,Kafir,future,2046,ndws,193,191,195
D.I. Khan,Kafir,future,2047,ndws,198,196,200
D.I. Khan,Kafir,future,2048,ndws,192,191,194
D.I. Khan,Kafir,future,2049,ndws,180,178,181
D.I. Khan,Kafir,future,2050,ndws,194,192,196
D.I. Khan,Kafir,future,2051,ndws,186,184,188
D.I. Khan,Kafir,future,2052,ndws,197,195,199
D.I. Khan,Kafir,future,2053,ndws,187,185,189
D.I. Khan,Kafir,future,2054,ndws,193,192,195
D.I. Khan,Kafir,future,2055,ndws,200,198,202
D.I. Khan,Kafir,future,2056,ndws,194,192,196
D.I. Khan,Kafir,future,2057,ndws,196,194,198
D.I. Khan,Kafir,future,2058,ndws,192,191,194
D.I. Khan,Kafir,future,2059,ndws,183,181,186
D.I. Khan,Kafir,future,2060,ndws,195,193,197
D.I. Khan,Kafir,future,2061,ndws,191,189,192
D.I. Khan,Kafir,future,2062,ndws,193,191,195
D.I. Khan,Kafir,future,2063,ndws,194,192,196
D.I. Khan,Kafir,future,2064,ndws,194,192,196
D.I. Khan,Kafir,future,2065,ndws,208,206,210
D.I. Khan,Kafir,past,1985,NT35,149,,
D.I. Khan,Kafir,past,1986,NT35,139,,
D.I. Khan,Kafir,past,1987,NT35,140,,
D.I. Khan,Kafir,past,1988,NT35,140,,
D.I. Khan,Kafir,past,1989,NT35,145,,
D.I. Khan,Kafir,past,1990,NT35,149,,
D.I. Khan,Kafir,past,1991,NT35,143,,
D.I. Khan,Kafir,past,1992,NT35,128,,
D.I. Khan,Kafir,past,1993,NT35,150,,
D.I. Khan,Kafir,past,1994,NT35,134,,
D.I. Khan,Kafir,past,1995,NT35,151,,
D.I. Khan,Kafir,past,1996,NT35,146,,
D.I. Khan,Kafir,past,1997,NT35,136,,
D.I. Khan,Kafir,past,1998,NT35,153,,
D.I. Khan,Kafir,past,1999,NT35,152,,
D.I. Khan,Kafir,past,2000,NT35,156,,
D.I. Khan,Kafir,past,2001,NT35,155,,
D.I. Khan,Kafir,past,2002,NT35,151,,
D.I. Khan,Kafir,past,2003,NT35,147,,
D.I. Khan,Kafir,past,2004,NT35,140,,
D.I. Khan,Kafir,past,2005,NT35,146,,
D.I. Khan,Kafir,past,2006,NT35,154,,
D.I. Khan,Kafir,past,2007,NT35,150,,
D.I. Khan,Kafir,past,2008,NT35,144,,
D.I. Khan,Kafir,past,2009,NT35,146,,
D.I. Khan,Kafir,past,2010,NT35,139,,
D.I. Khan,Kafir,past,2011,NT35,148,,
D.I. Khan,Kafir,past,2012,NT35,136,,
D.I. Khan,Kafir,past,2013,NT35,154,,
D.I. Khan,Kafir,past,2014,NT35,148,,
D.I. Khan,Kafir,past,2015,NT35,150,,
D.I. Khan,Kafir,future,2021,NT35,159,159,160
D.I. Khan,Kafir,future,2022,NT35,163,162,163
D.I. Khan,Kafir,future,2023,NT35,155,154,156
D.I. Khan,Kafir,future,2024,NT35,158,157,159
D.I. Khan,Kafir,future,2025,NT35,169,168,170
D.I. Khan,Kafir,future,2026,NT35,157,156,157
D.I. Khan,Kafir,future,2027,NT35,167,166,168
D.I. Khan,Kafir,future,2028,NT35,159,158,160
D.I. Khan,Kafir,future,2029,NT35,165,164,166
D.I. Khan,Kafir,future,2030,NT35,166,165,167
D.I. Khan,Kafir,future,2031,NT35,162,161,163
D.I. Khan,Kafir,future,2032,NT35,155,154,156
D.I. Khan,Kafir,future,2033,NT35,164,164,165
D.I. Khan,Kafir,future,2034,NT35,165,165,166
D.I. Khan,Kafir,future,2035,NT35,164,163,164
D.I. Khan,Kafir,future,2036,NT35,164,163,165
D.I. Khan,Kafir,future,2037,NT35,158,157,159
D.I. Khan,Kafir,future,2038,NT35,168,166,169
D.I. Khan,Kafir,future,2039,NT35,169,169,170
D.I. Khan,Kafir,future,2040,NT35,169,168,170
D.I. Khan,Kafir,future,2041,NT35,168,168,168
D.I. Khan,Kafir,future,2042,NT35,162,162,163
D.I. Khan,Kafir,future,2043,NT35,165,164,165
D.I. Khan,Kafir,future,2044,NT35,171,170,171
D.I. Khan,Kafir,future,2045,NT35,162,161,163
D.I. Khan,Kafir,future,2046,NT35,170,169,170
D.I. Khan,Kafir,future,2047,NT35,167,166,167
D.I. Khan,Kafir,future,2048,NT35,170,170,171
D.I. Khan,Kafir,future,2049,NT35,160,159,161
D.I. Khan,Kafir,future,2050,NT35,169,169,170
D.I. Khan,Kafir,future,2051,NT35,166,165,167
D.I. Khan,Kafir,future,2052,NT35,174,174,175
D.I. Khan,Kafir,future,2053,NT35,162,161,163
D.I. Khan,Kafir,future,2054,NT35,178,178,179
D.I. Khan,Kafir,future,2055,NT35,174,173,174
D.I. Khan,Kafir,future,2056,NT35,178,178,179
D.I. Khan,Kafir,future,2057,NT35,172,171,173
D.I. Khan,Kafir,future,2058,NT35,171,170,172
D.I. Khan,Kafir,future,2059,NT35,169,168,170
D.I. Khan,Kafir,future,2060,NT35,176,176,177
D.I. Khan,Kafir,future,2061,NT35,171,170,171
D.I. Khan,Kafir,future,2062,NT35,173,173,174
D.I. Khan,Kafir,future,2063,NT35,170,169,171
D.I. Khan,Kafir,future,2064,NT35,168,168,169
D.I. Khan,Kafir,future,2065,NT35,181,181,182
D.I. Khan,Kafir,past,1985,P5D,14.43437317,,
D.I. Khan,Kafir,past,1986,P5D,11.70636853,,
D.I. Khan,Kafir,past,1987,P5D,3.019931419,,
D.I. Khan,Kafir,past,1988,P5D,10.64412189,,
D.I. Khan,Kafir,past,1989,P5D,10.32266141,,
D.I. Khan,Kafir,past,1990,P5D,9.021438608,,
D.I. Khan,Kafir,past,1991,P5D,4.616390649,,
D.I. Khan,Kafir,past,1992,P5D,7.759478195,,
D.I. Khan,Kafir,past,1993,P5D,7.425443217,,
D.I. Khan,Kafir,past,1994,P5D,9.601250668,,
D.I. Khan,Kafir,past,1995,P5D,17.499099,,
D.I. Khan,Kafir,past,1996,P5D,9.321740906,,
D.I. Khan,Kafir,past,1997,P5D,9.127773624,,
D.I. Khan,Kafir,past,1998,P5D,7.529455396,,
D.I. Khan,Kafir,past,1999,P5D,5.62000578,,
D.I. Khan,Kafir,past,2000,P5D,8.751073936,,
D.I. Khan,Kafir,past,2001,P5D,8.17997161,,
D.I. Khan,Kafir,past,2002,P5D,7.529491604,,
D.I. Khan,Kafir,past,2003,P5D,9.180374781,,
D.I. Khan,Kafir,past,2004,P5D,8.319445486,,
D.I. Khan,Kafir,past,2005,P5D,10.40314736,,
D.I. Khan,Kafir,past,2006,P5D,7.305715109,,
D.I. Khan,Kafir,past,2007,P5D,9.487598651,,
D.I. Khan,Kafir,past,2008,P5D,11.222491,,
D.I. Khan,Kafir,past,2009,P5D,10.08894935,,
D.I. Khan,Kafir,past,2010,P5D,21.35944005,,
D.I. Khan,Kafir,past,2011,P5D,12.24259644,,
D.I. Khan,Kafir,past,2012,P5D,15.51067507,,
D.I. Khan,Kafir,past,2013,P5D,6.524366549,,
D.I. Khan,Kafir,past,2014,P5D,8.371107781,,
D.I. Khan,Kafir,past,2015,P5D,19.47046723,,
D.I. Khan,Kafir,future,2021,P5D,19.72067367,19.24140347,20.19994386
D.I. Khan,Kafir,future,2022,P5D,18.16801291,17.37432844,18.96169738
D.I. Khan,Kafir,future,2023,P5D,11.06667645,10.85214661,11.2812063
D.I. Khan,Kafir,future,2024,P5D,12.17735734,11.59122697,12.7634877
D.I. Khan,Kafir,future,2025,P5D,10.41789272,10.16218194,10.67360351
D.I. Khan,Kafir,future,2026,P5D,6.459153419,6.219524312,6.698782526
D.I. Khan,Kafir,future,2027,P5D,15.86522993,15.50993116,16.22052869
D.I. Khan,Kafir,future,2028,P5D,13.86116352,13.62498145,14.09734559
D.I. Khan,Kafir,future,2029,P5D,8.592823905,8.317197538,8.868450273
D.I. Khan,Kafir,future,2030,P5D,14.38142319,13.86172892,14.90111746
D.I. Khan,Kafir,future,2031,P5D,14.79637753,14.3736868,15.21906825
D.I. Khan,Kafir,future,2032,P5D,23.82219044,23.3552954,24.28908548
D.I. Khan,Kafir,future,2033,P5D,15.85107684,15.10696115,16.59519252
D.I. Khan,Kafir,future,2034,P5D,11.97168119,11.64387058,12.2994918
D.I. Khan,Kafir,future,2035,P5D,15.7162079,14.83493155,16.59748424
D.I. Khan,Kafir,future,2036,P5D,6.934088979,6.69887675,7.169301208
D.I. Khan,Kafir,future,2037,P5D,23.97000872,22.85845969,25.08155775
D.I. Khan,Kafir,future,2038,P5D,11.9714039,11.6692741,12.2735337
D.I. Khan,Kafir,future,2039,P5D,11.7007125,11.26944936,12.13197563
D.I. Khan,Kafir,future,2040,P5D,12.3968651,12.2407149,12.55301531
D.I. Khan,Kafir,future,2041,P5D,10.15180601,9.864970179,10.43864184
D.I. Khan,Kafir,future,2042,P5D,13.65072229,13.46675793,13.83468665
D.I. Khan,Kafir,future,2043,P5D,8.667866315,8.422108625,8.913624005
D.I. Khan,Kafir,future,2044,P5D,8.988959739,8.893439947,9.084479531
D.I. Khan,Kafir,future,2045,P5D,16.4416004,16.179067,16.7041338
D.I. Khan,Kafir,future,2046,P5D,13.33848525,12.97115026,13.70582023
D.I. Khan,Kafir,future,2047,P5D,6.46721643,6.250510421,6.683922439
D.I. Khan,Kafir,future,2048,P5D,15.86307231,15.42614766,16.29999695
D.I. Khan,Kafir,future,2049,P5D,17.36928667,16.99371668,17.74485666
D.I. Khan,Kafir,future,2050,P5D,13.33781193,12.90812303,13.76750083
D.I. Khan,Kafir,future,2051,P5D,11.88643579,11.56226499,12.21060659
D.I. Khan,Kafir,future,2052,P5D,11.75078554,11.41739782,12.08417325
D.I. Khan,Kafir,future,2053,P5D,15.79301804,15.22801061,16.35802546
D.I. Khan,Kafir,future,2054,P5D,14.17199085,13.86406913,14.47991258
D.I. Khan,Kafir,future,2055,P5D,16.96096024,16.19106301,17.73085747
D.I. Khan,Kafir,future,2056,P5D,11.74777859,11.51607579,11.97948138
D.I. Khan,Kafir,future,2057,P5D,9.783260571,9.64242487,9.924096272
D.I. Khan,Kafir,future,2058,P5D,16.6507778,15.88650519,17.41505042
D.I. Khan,Kafir,future,2059,P5D,17.43437462,17.18360662,17.68514261
D.I. Khan,Kafir,future,2060,P5D,6.97999794,6.72087003,7.23912585
D.I. Khan,Kafir,future,2061,P5D,12.81632437,12.51621415,13.11643458
D.I. Khan,Kafir,future,2062,P5D,14.34715637,13.86236003,14.83195272
D.I. Khan,Kafir,future,2063,P5D,13.90405626,13.36483708,14.44327543
D.I. Khan,Kafir,future,2064,P5D,15.10174521,14.71619142,15.48729901
D.I. Khan,Kafir,future,2065,P5D,6.438080088,6.302763931,6.573396244
D.I. Khan,Kafir,past,1985,P95,0.083023109,,
D.I. Khan,Kafir,past,1986,P95,3.98880497,,
D.I. Khan,Kafir,past,1987,P95,0,,
D.I. Khan,Kafir,past,1988,P95,4.493519876,,
D.I. Khan,Kafir,past,1989,P95,0.056160046,,
D.I. Khan,Kafir,past,1990,P95,1.715829086,,
D.I. Khan,Kafir,past,1991,P95,0.141438774,,
D.I. Khan,Kafir,past,1992,P95,0,,
D.I. Khan,Kafir,past,1993,P95,0.309809865,,
D.I. Khan,Kafir,past,1994,P95,6.037063334,,
D.I. Khan,Kafir,past,1995,P95,0.598929044,,
D.I. Khan,Kafir,past,1996,P95,2.43304933,,
D.I. Khan,Kafir,past,1997,P95,6.376327544,,
D.I. Khan,Kafir,past,1998,P95,4.932638857,,
D.I. Khan,Kafir,past,1999,P95,5.39025788,,
D.I. Khan,Kafir,past,2000,P95,5.452820557,,
D.I. Khan,Kafir,past,2001,P95,7.337169752,,
D.I. Khan,Kafir,past,2002,P95,3.496439468,,
D.I. Khan,Kafir,past,2003,P95,5.065518617,,
D.I. Khan,Kafir,past,2004,P95,5.349063825,,
D.I. Khan,Kafir,past,2005,P95,8.684087922,,
D.I. Khan,Kafir,past,2006,P95,6.895625413,,
D.I. Khan,Kafir,past,2007,P95,5.665094419,,
D.I. Khan,Kafir,past,2008,P95,8.958499207,,
D.I. Khan,Kafir,past,2009,P95,5.428609203,,
D.I. Khan,Kafir,past,2010,P95,14.31032908,,
D.I. Khan,Kafir,past,2011,P95,6.350157011,,
D.I. Khan,Kafir,past,2012,P95,4.897869049,,
D.I. Khan,Kafir,past,2013,P95,6.406020401,,
D.I. Khan,Kafir,past,2014,P95,3.703104711,,
D.I. Khan,Kafir,past,2015,P95,8.221577231,,
D.I. Khan,Kafir,future,2021,P95,7.38285072,7.184893133,7.580808307
D.I. Khan,Kafir,future,2022,P95,5.893193108,5.721177114,6.065209102
D.I. Khan,Kafir,future,2023,P95,4.750831665,4.571215612,4.930447718
D.I. Khan,Kafir,future,2024,P95,6.526561337,6.202096732,6.851025942
D.I. Khan,Kafir,future,2025,P95,6.361853484,6.225668729,6.498038239
D.I. Khan,Kafir,future,2026,P95,3.17126347,2.900232553,3.442294388
D.I. Khan,Kafir,future,2027,P95,9.463607428,9.23867669,9.688538167
D.I. Khan,Kafir,future,2028,P95,8.10019394,7.802022485,8.398365395
D.I. Khan,Kafir,future,2029,P95,5.237898169,5.01181662,5.463979719
D.I. Khan,Kafir,future,2030,P95,7.918042657,7.467887701,8.368197612
D.I. Khan,Kafir,future,2031,P95,5.536372612,5.227566963,5.845178261
D.I. Khan,Kafir,future,2032,P95,11.3588242,10.9937411,11.72390729
D.I. Khan,Kafir,future,2033,P95,4.882121594,4.655687527,5.108555662
D.I. Khan,Kafir,future,2034,P95,5.519978976,5.303317516,5.736640435
D.I. Khan,Kafir,future,2035,P95,4.543356865,4.385568629,4.701145102
D.I. Khan,Kafir,future,2036,P95,3.406628624,3.221144703,3.592112544
D.I. Khan,Kafir,future,2037,P95,9.273158655,8.784496301,9.761821009
D.I. Khan,Kafir,future,2038,P95,6.946209348,6.729814021,7.162604676
D.I. Khan,Kafir,future,2039,P95,6.417337692,6.198025616,6.636649768
D.I. Khan,Kafir,future,2040,P95,3.648629085,3.589094335,3.708163835
D.I. Khan,Kafir,future,2041,P95,4.358974316,4.221508981,4.496439651
D.I. Khan,Kafir,future,2042,P95,6.068732964,5.985474795,6.151991132
D.I. Khan,Kafir,future,2043,P95,4.856271281,4.681057678,5.031484883
D.I. Khan,Kafir,future,2044,P95,6.662434602,6.503683267,6.821185936
D.I. Khan,Kafir,future,2045,P95,8.274962834,8.188300843,8.361624825
D.I. Khan,Kafir,future,2046,P95,5.838079794,5.573399957,6.10275963
D.I. Khan,Kafir,future,2047,P95,3.618897858,3.282804353,3.954991362
D.I. Khan,Kafir,future,2048,P95,6.35091679,6.248773006,6.453060575
D.I. Khan,Kafir,future,2049,P95,10.17950263,10.00637623,10.35262903
D.I. Khan,Kafir,future,2050,P95,6.447855066,6.131746559,6.763963574
D.I. Khan,Kafir,future,2051,P95,9.997962143,9.761872715,10.23405157
D.I. Khan,Kafir,future,2052,P95,5.455099975,5.159200727,5.750999223
D.I. Khan,Kafir,future,2053,P95,8.723393039,8.488611481,8.958174596
D.I. Khan,Kafir,future,2054,P95,6.910517564,6.676795348,7.144239781
D.I. Khan,Kafir,future,2055,P95,5.908636523,5.615973554,6.201299493
D.I. Khan,Kafir,future,2056,P95,7.084109511,6.886316821,7.281902201
D.I. Khan,Kafir,future,2057,P95,6.230527576,6.12588569,6.335169462
D.I. Khan,Kafir,future,2058,P95,8.25349867,7.987984481,8.519012858
D.I. Khan,Kafir,future,2059,P95,8.908745826,8.574748358,9.242743295
D.I. Khan,Kafir,future,2060,P95,5.183549402,4.939775533,5.427323271
D.I. Khan,Kafir,future,2061,P95,7.258956504,7.096544285,7.421368724
D.I. Khan,Kafir,future,2062,P95,6.701173468,6.550044274,6.852302662
D.I. Khan,Kafir,future,2063,P95,8.258792629,7.964822987,8.552762271
D.I. Khan,Kafir,future,2064,P95,7.074801392,6.815922264,7.33368052
D.I. Khan,Kafir,future,2065,P95,2.37243554,2.241468611,2.503402469
D.I. Khan,Rabi,past,1985,CDD,53,,
D.I. Khan,Rabi,past,1986,CDD,60,,
D.I. Khan,Rabi,past,1987,CDD,54,,
D.I. Khan,Rabi,past,1988,CDD,46,,
D.I. Khan,Rabi,past,1989,CDD,68,,
D.I. Khan,Rabi,past,1990,CDD,83,,
D.I. Khan,Rabi,past,1991,CDD,38,,
D.I. Khan,Rabi,past,1992,CDD,43,,
D.I. Khan,Rabi,past,1993,CDD,81,,
D.I. Khan,Rabi,past,1994,CDD,62,,
D.I. Khan,Rabi,past,1995,CDD,74,,
D.I. Khan,Rabi,past,1996,CDD,76,,
D.I. Khan,Rabi,past,1997,CDD,62,,
D.I. Khan,Rabi,past,1998,CDD,62,,
D.I. Khan,Rabi,past,1999,CDD,65,,
D.I. Khan,Rabi,past,2000,CDD,47,,
D.I. Khan,Rabi,past,2001,CDD,58,,
D.I. Khan,Rabi,past,2002,CDD,31,,
D.I. Khan,Rabi,past,2003,CDD,63,,
D.I. Khan,Rabi,past,2004,CDD,49,,
D.I. Khan,Rabi,past,2005,CDD,53,,
D.I. Khan,Rabi,past,2006,CDD,39,,
D.I. Khan,Rabi,past,2007,CDD,50,,
D.I. Khan,Rabi,past,2008,CDD,34,,
D.I. Khan,Rabi,past,2009,CDD,39,,
D.I. Khan,Rabi,past,2010,CDD,89,,
D.I. Khan,Rabi,past,2011,CDD,77,,
D.I. Khan,Rabi,past,2012,CDD,35,,
D.I. Khan,Rabi,past,2013,CDD,61,,
D.I. Khan,Rabi,past,2014,CDD,56,,
D.I. Khan,Rabi,future,2021,CDD,71,70,72
D.I. Khan,Rabi,future,2022,CDD,69,68,71
D.I. Khan,Rabi,future,2023,CDD,68,68,69
D.I. Khan,Rabi,future,2024,CDD,83,81,86
D.I. Khan,Rabi,future,2025,CDD,50,49,51
D.I. Khan,Rabi,future,2026,CDD,101,100,102
D.I. Khan,Rabi,future,2027,CDD,53,51,55
D.I. Khan,Rabi,future,2028,CDD,89,85,93
D.I. Khan,Rabi,future,2029,CDD,52,51,53
D.I. Khan,Rabi,future,2030,CDD,90,89,90
D.I. Khan,Rabi,future,2031,CDD,81,79,82
D.I. Khan,Rabi,future,2032,CDD,82,81,83
D.I. Khan,Rabi,future,2033,CDD,73,72,74
D.I. Khan,Rabi,future,2034,CDD,55,55,56
D.I. Khan,Rabi,future,2035,CDD,67,65,69
D.I. Khan,Rabi,future,2036,CDD,80,78,81
